Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
1127.0,,,,,,
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1328.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1514.0,74766.0,1445752.0,292732.0,886678.0,480237.0,184203.0
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
1359.0,33639.0,262008.0,108576.0,188900.0,39589.0,
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1685.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
1396.0,,,,,,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
3109.0,34132.0,309998.0,108939.0,151329.0,30736.0,
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
1691.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
2036.0,,,,,,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1680.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1486.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
1542.0,,,,,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
4967.0,38721.0,311830.0,,97563.0,,
6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,
6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,
6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,
6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,
6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,
