,Año,Trimestre,Banda ancha fija,Dial up,Mbps (Media de bajada),Trimestre.1,Provincia_x,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps,Otros Mbps,Ingresos (miles de pesos),Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otras conexiones,Total Mbps-conexiones
4792,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4793,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4794,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4795,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4796,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4797,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4798,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4799,2021,3,10075184,10357,48.46,Jul-Sept 2021,Entre Ríos,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4800,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4801,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4802,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4803,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4804,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4805,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4806,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
4807,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Entre Ríos,74443,128752,20485,23500,13195,260375
4808,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Formosa,18093,14111,4730,15690,171,52795
4809,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Jujuy,23554,60758,19926,2952,3968,111158
4810,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,La Pampa,9015,57881,17817,14479,1295,100487
4811,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,La Rioja,11329,54744,9444,6613,30,82160
4812,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Mendoza,91474,71247,70579,21811,828,255939
4813,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Misiones,43230,89469,10969,7198,7662,158528
4814,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Neuquén,29650,73794,16455,19270,640,139809
4815,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Río Negro,47934,44519,18725,15031,18376,144585
4816,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4817,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4818,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4819,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4820,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4821,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4822,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4823,2021,3,10075184,10357,48.46,Jul-Sept 2021,Formosa,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4824,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4825,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4826,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4827,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4828,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4829,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4830,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
4831,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Entre Ríos,74443,128752,20485,23500,13195,260375
4832,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Formosa,18093,14111,4730,15690,171,52795
4833,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Jujuy,23554,60758,19926,2952,3968,111158
4834,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,La Pampa,9015,57881,17817,14479,1295,100487
4835,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,La Rioja,11329,54744,9444,6613,30,82160
4836,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Mendoza,91474,71247,70579,21811,828,255939
4837,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Misiones,43230,89469,10969,7198,7662,158528
4838,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Neuquén,29650,73794,16455,19270,640,139809
4839,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Río Negro,47934,44519,18725,15031,18376,144585
4840,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4841,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4842,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4843,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4844,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4845,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4846,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4847,2021,3,10075184,10357,48.46,Jul-Sept 2021,Jujuy,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4848,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4849,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4850,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4851,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4852,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4853,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4854,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
4855,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Entre Ríos,74443,128752,20485,23500,13195,260375
4856,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Formosa,18093,14111,4730,15690,171,52795
4857,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Jujuy,23554,60758,19926,2952,3968,111158
4858,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,La Pampa,9015,57881,17817,14479,1295,100487
4859,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,La Rioja,11329,54744,9444,6613,30,82160
4860,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Mendoza,91474,71247,70579,21811,828,255939
4861,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Misiones,43230,89469,10969,7198,7662,158528
4862,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Neuquén,29650,73794,16455,19270,640,139809
4863,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Río Negro,47934,44519,18725,15031,18376,144585
4864,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4865,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4866,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4867,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4868,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4869,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4870,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4871,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Pampa,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4872,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4873,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4874,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4875,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4876,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4877,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4878,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
4879,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Entre Ríos,74443,128752,20485,23500,13195,260375
4880,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Formosa,18093,14111,4730,15690,171,52795
4881,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Jujuy,23554,60758,19926,2952,3968,111158
4882,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,La Pampa,9015,57881,17817,14479,1295,100487
4883,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,La Rioja,11329,54744,9444,6613,30,82160
4884,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Mendoza,91474,71247,70579,21811,828,255939
4885,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Misiones,43230,89469,10969,7198,7662,158528
4886,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Neuquén,29650,73794,16455,19270,640,139809
4887,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Río Negro,47934,44519,18725,15031,18376,144585
4888,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4889,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4890,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4891,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4892,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4893,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4894,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4895,2021,3,10075184,10357,48.46,Jul-Sept 2021,La Rioja,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4896,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4897,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4898,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4899,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4900,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4901,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4902,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
4903,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Entre Ríos,74443,128752,20485,23500,13195,260375
4904,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Formosa,18093,14111,4730,15690,171,52795
4905,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Jujuy,23554,60758,19926,2952,3968,111158
4906,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,La Pampa,9015,57881,17817,14479,1295,100487
4907,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,La Rioja,11329,54744,9444,6613,30,82160
4908,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Mendoza,91474,71247,70579,21811,828,255939
4909,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Misiones,43230,89469,10969,7198,7662,158528
4910,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Neuquén,29650,73794,16455,19270,640,139809
4911,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Río Negro,47934,44519,18725,15031,18376,144585
4912,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Salta,49212,98318,36126,5724,6453,195833
4913,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,San Juan,40072,12922,6670,11372,8447,79483
4914,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,San Luis,8417,11884,27,68856,28680,117864
4915,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Santa Cruz,12347,22961,6328,4269,3071,48976
4916,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Santa Fe,245929,443156,93412,43447,15640,841584
4917,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Santiago Del Estero,19939,85535,909,6147,2928,115458
4918,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Tierra Del Fuego,12853,36958,6,16,390,50223
4919,2021,3,10075184,10357,48.46,Jul-Sept 2021,Mendoza,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,42999944,Tucumán,104489,53868,70964,2408,743,232472
4920,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Buenos Aires,585729,2595485,885613,120228,64554,4251609
4921,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Capital Federal,142902,1192107,42966,6059,29371,1413405
4922,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Catamarca,18413,11709,22331,1568,2233,56254
4923,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Chaco,38258,63659,27583,8018,2353,139871
4924,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Chubut,49269,55794,8946,23376,18681,156066
4925,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Córdoba,229275,477223,167495,57617,15178,946788
4926,2021,3,10075184,10357,48.46,Jul-Sept 2021,Misiones,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,42999944,Corrientes,44805,69403,7542,6766,5303,133819
